name_en,name_ar,gender
Waseeq,وسيق,male
Waseq,واثق,male
Wasey,وصي,male
Wasfah,وصفه,female
Wasfi,وصفي,male
Wasfia,وصفية,female
Wasfiyah,وصفيه,female
Wasfiyahor,وصفيهر,female
Wash,,male
Washan,وعشان,male
Washana,وشنا,female
Washida,وشدة,female
Washington,,male
Washma,وشما,female
Wasi,واسع,male
Wasia,وصية,female
Wasidali,وأسدل,male
Wasif,وصيف,male
Wasifa,وصيفة,female
Wasifah,وسيفه,female
Wasifi,وصيفي,female
Wasiim,وسيم,male
Wasil,وصل,male
Wasila,وسيلة,female
Wasilah,وسيله,female
Wasilla,وسيلة,female
Wasim,وسيم,male
Wasim-Uddin,وصمودن,male
Wasima,وسيما,female
Wasimah,وسيمه,female
Wasiq,وسيق,male
Wasiqa,وثيقة,female
Wasiya,وصية,female
Wasiyy,وصيي,male
Wasiyyah,وسعيه,female
Wasl,واصل,male
Wasma,وصمة,female
Wasmaa,واسماء,female
Wasna,وسنة,female
Wassaf,وصف,male
Wassim,وسيم,male
Wateeb,وطيب,male
Wathab,وذاب,male
Wathaq,واثق,male
Watheq,واثق,male
Wathiq,وثيق,male
Wathiqa,وثيقة,female
Watiaa,وعطاء,female
Watson,,male
Watt,,male
Wava,,female
Waverly,,male
Wawrina,وورينا,female
Wayde,,male
Wayel,ويل,male
Wayland,,male
Waylon,,male
Wayman,,male
Waymon,,male
Wayne,,male
Wazee,وزي,male
Wazeenah,وزينه,female
Wazeer,وزير,male
Wazeera,وزيرة,female
Wazeerah,وزيره,female
Wazhaa,وعزها,female
Wazhah,وزهة,female
Wazia,واذا,female
Wazian,وزين,male
Wazihaa,وزعها,female
Wazihah,وزيهة,female
Wazin,وزين,male
Wazir,وزير,male
Wazira,وزيرة,female
Waziran,وزيران,male
Wazn,وزن,male
Waznah,وزنه,female
Wazzaa,واذا,female
Wazzah,وازاح,male
Weaver,,male
Webb,,male
Webster,,male
Weldon,,male
Wellington,,male
Wells,,male
Welton,,male
Wende,,female
Wendel,,male
Wendell,,male
Wendi,,female
Wendy,,female
Wenzel,,male
Werner,,male
Wes,,male
Wesley,,male
Wess,,male
West,,male
Westley,,male
Weston,,male
Wheeler,,male
Whit,,male
Whitley,,female
Whitney,,male
Wiam,ويام,female
Wid,ود,female
Widaad,وداد,female
Widad,وداد,female
Widadi,ودادي,male
Wided,وعدد,female
Wifaq,وفاق,female
Wijdan,وجدان,female
Wilaayat,ولايات,male
Wilan,والأن,male
Wilayat,ولاية,male
Wilber,,male
Wilbert,,male
Wilbur,,male
Wilburn,,male
Wilda,,female
Wildan,والدان,male
Wiley,,male
Wilford,,male
Wilfred,,male
Wilfredo,,male
Wilfrid,,male
Wilhelm,,male
Wilhelmina,,female
Wilhelmine,,female
Wiliam,,male
Wilkie,,male
Will,,male
Willa,,female
Willaim,,male
Willam,,male
Willard,,male
Willene,,female
Willia,,female
William,,male
Williams,,male
Willian,,male
Williard,,male
Willie,,male
Williemae,,female
Willis,,male
Willodean,,female
Willow,,female
Willy,,male
Wilma,,female
Wilmer,,male
Wilson,,male
Wilton,,male
Windell,,male
Windy,,female
Winfield,,male
Winford,,male
Winfred,,male
Wing,,male
Winifred,,male
Winnie,,male
Winnifred,,female
Winona,,female
Winston,,male
Winter,,female
Winthrop,,male
Winton,,male
Wiqaa,وقاء,female
Wirad,ويرد,male
Wirt,,male
Wisaal,وإيصال,female
Wisaam,وسام,male
Wisal,ويصل,female
Wisam,وسام,male
Wisama,ويسمى,female
Wissam,وسام,male
Wiyyam,وايام,female
Wm,,male
Wohayb,وهيب,male
Wong,,male
Wood,,male
Woodie,,male
Woodroe,,male
Woodrow,,male
Woodson,,male
Woody,,male
Wordah,ورده,female
Worley,,male
Worth,,male
Wranga,ورانجا,male
Wrashmin,ورشمن,female
Wright,,male
Wuhaib,وهيب,male
Wuhaibah,وهيبه,female
Wuhayb,وهيب,male
Wuraid,وأريد,male
Wuraidah,وريده,female
Wurud,وعروض,female
Wyatt,,male
Wylie,,male
Wyman,,male
Wynona,,female
Xander,كساندر,male
Xavier,كسفير,male
Xena,,female
Ximena,,female
Xiomara,,female
Xobeen,كسب,male
Xzavier,,male
Yaafi,يافع,male
Yaafis,يافث,male
Yaakov,,male
Yaameen,يامين,female
Yaamin,يامين,female
Yaani,ياني,female
Yaaqoot,ياقوت,male
Yaar,يار,male
Yaarunnabi,يارونب,male
Yaaseen,ياسين,male
Yaasiin,ياسين,male
Yaasir,ياسر,male
Yaasmeen,ياسمين,female
Yaasoob,يصوب,male
Yaawar,ياور,male
Yacoob,ياكوب,male
Yacoub,ياكوب,male
Yadiel,,male
Yadira,,female
Yaeesh,يعيش,male
Yael,,male
Yafi,يفي,male
Yafiah,يعفيه,female
Yafir,يفر,male
Yafita,يافطة,female
Yagana,يجنى,female
Yaghnam,يغنم,male
Yaghoub,يغب,male
Yahaira,,female
Yahir,,male
Yahiya,يحيى,male
Yahuda,يهودا,male
Yahya,يحيى,male
Yahyaa,يحيا,male
Yahyah,ياهيه,male
Yair,,male
Yajaira,,female
Yakootah,ياقوته,female
Yakta,يقطع,female
Yakub,يعقوب,male
Yala,يلا,male
Yalaa,يلا,male
Yalina,يلينا,female
Yalmaz,يلماز,male
Yalqoot,يلقط,female
Yama,ياما,male
Yamaamah,يمامه,female
Yamaan,يامان,male
Yamak,يمك,male
Yamam,يمام,female
Yamama,ياماما,female
Yamamah,يمامه,female
Yaman,يمن,male
Yamana,يمنى,female
Yamar,يمر,female
Yameen,يمين,female
Yameena,يمينة,female
Yameenaa,يمينا,female
Yamha,يامها,female
Yamilet,,female
Yamilex,,female
Yamin,يمين,female
Yamina,يمينة,female
Yaminah,يمينه,female
Yamna,يمنة,female
Yamun,يمون,male
Yana,يانا,female
Yanaabi,ينبع,male
Yancy,,male
Yandel,,male
Yaqaazah,يقظه,female
Yaqana,يقنع,male
Yaqeen,يقين,female
Yaqeena,يقينا,female
Yaqin,يقين,male
Yaqinuddin,يقيندن,male
Yaqinul-Islam,يقينلصلم,male
Yaqiz,يقز,male
Yaqoob,يعقوب,male
Yaqoot,ياقوت,male
Yaqub,يعقوب,male
Yaquta,ياقوتة,female
Yaqzan,يقظان,male
Yaqzhaan,يقظها,male
Yar,ير,male
Yara,يارا,female
Yarah,يراه,female
Yardan,يردن,male
Yareli,,female
Yaretzi,,female
Yariqa,يرقى,female
Yaritza,,female
Yaroq,يروق,male
Yarub,يارب,male
Yas,يس,female
Yasaal,يسال,female
Yasaar,يسار,male
Yasaman,يسمن,female
Yasar,يسار,male
Yaseen,ياسين,male
Yaseer,ياسر,male
Yaseera,يسيرة,female
Yaser,ياسر,female
Yasha,يشا,male
Yashal,يسهل,female
Yashar,يشار,male
Yasharah,يشرح,female
Yashfeen,يشفين,female
Yasim,يسم,female
Yasin,ياسين,male
Yasir,ياسر,male
Yasira,يسيرة,female
Yasirah,يسيره,female
Yasm,يسم,female
Yasma,يسمى,female
Yasmeen,ياسمين,female
Yasmeenah,ياسمينه,female
Yasmin,ياسمين,female
Yasmina,ياسمين,female
Yasminaa,ياسمينا,female
Yasmine,ياسمين,female
Yasmoon,يسمون,female
Yasna,يثنى,female
Yasoob,يصوب,male
Yasra,يسرا,female
Yasrib,يصرب,male
Yassaar,يسار,male
Yassaman,يسمن,female
Yasser,ياسر,male
Yasub,يصب,male
Yathrib,يثرب,male
Yawar,يور,male
Yawer,يور,male
Yawqeer,يوقر,male
Yazan,يزن,male
Yazar,يزار,male
Yazdan,يزدان,male
Yazeed,يزيد,male
Yazeedah,يزيده,female
Yazid,يزيد,male
Yazmin,,female
Yee,,male
Yehuda,,male
Yelda,يلدا,female
Yesenia,,female
Yessenia,,female
Yetta,,female
Yoel,,male
Yolanda,,female
Yolonda,,female
Yoon,يون,male
Yoonus,يونس,male
Yoosuf,يوسف,male
York,,male
Yosef,,male
Yoselin,,female
Yoshiko,,female
Yoshio,,male
Youcef,يوسف,male
Youmna,يومنا,female
Younas,يونس,male
Younes,يونس,male
Young,,male
Younus,يونس,male
Yousef,يوسف,male
Yousra,يسرا,female
Youssef,يوسف,male
Yuhannis,يوهانس,male
Yuliana,,female
Yulisa,,female
Yulissa,,female
Yumn,يمن,female
Yumna,يمنى,female
Yumnaa,يومنا,female
Yumnaat,يمنات,female
Yumnah,يمنح,female
Yunus,يونس,male
Yurem,,male
Yuridia,,female
Yusairah,يسيره,female
Yusayrah,يسيره,female
Yusef,يوسف,male
Yusha,يشا,male
Yushu,يوشع,male
Yushua,يشوى,male
Yusma,يسمى,female
Yusr,يسر,male
Yusra,يسرا,female
Yusraa,يسرا,female
Yusraat,يوزرات,female
Yusrah,يصرح,female
Yusri,يسري,male
Yusriya,يسرية,female
Yusriyah,يسرية,female
Yusriyya,يسرية,female
Yusrullah,يسرلله,female
Yusuf,يوسف,male
Yusur,يصور,male
Yvette,,female
Yvonne,,female
Za,زى,male
Zaabit,ذابت,male
Zaad,زاد,male
Zaada,زادة,female
Zaaef,زايف,male
Zaafir,ظافر,male
Zaafira,ظافرة,female
Zaafirah,ظافرة,female
Zaahid,زاهد,male
Zaahidah,زاهدة,female
Zaahii,زاهي,male
Zaahir,زاهر,male
Zaahira,ظاهرة,female
Zaahirah,ظاهره,female
Zaaiirah,زيره,female
Zaair,زائر,male
Zaakher,زاخر,male
Zaaki,زاكي,male
Zaakir,ذاكر,male
Zaakiyah,زاكية,female
Zaal,زال,male
Zaamat,ذمة,female
Zaaminah,زمينه,female
Zaara,زارا,female
Zaaria,زارا,female
Zaarib,زارب,male
Zaatar,زعتر,male
Zababa,ذبابة,female
Zabana,زبانة,female
Zabar,زبر,male
Zabarjad,زبرجد,male
Zabba,زبى,male
Zabeeb,زبيب,male
Zabeebat,زبيبة,female
Zabeer,زبير,male
Zabi,زبي,female
Zabia,ظبية,female
Zabir,زبير,male
Zabira,زبير,female
Zabit,ظابط,male
Zabiyah,ظبيه,female
Zabiyyah,ظبيه,female
Zaboor,زبور,male
Zabreen,زبر,female
Zabrij,زبرج,male
Zaby,زبي,male
Zabya,ظبية,female
Zachariah,,male
Zachary,,male
Zachery,,male
Zack,,male
Zackariya,زكريا,male
Zackary,,male
Zackery,,male
Zada,,female
Zadie,,female
Zaeem,زعيم,male
Zaeemah,زيمه,female
Zaer,زائر,male
Zafaa,زفة,female
Zafar,ظفار,female
Zafaruddin,زفردن,male
Zafeer,زفير,male
Zafeera,ظفيرة,female
Zafeerah,ظفيرة,female
Zafir,زفير,male
Zafira,ظفيرة,female
Zafirah,زفره,female
Zafiya,زافي,female
Zafran,زعفران,male
Zafrat,زفرات,female
Zafreen,ظافر,female
Zafrul,زفرل,male
Zafwat,زفواة,female
Zaghalil,زغاليل,female
Zaghar,زغار,male
Zagheefat,زغيفاة,female
Zagheeghat,زغيغاة,female
Zaghlul,زغلول,male
Zaghlula,زغلول,female
Zaghrab,زغرب,female
Zagros,زاغروس,male
Zahaa,زهاء,female
Zahaar,زهار,male
Zahab,ذهب,female
Zahabia,ذهبية,female
Zahabiya,ذهبية,female
Zahanat,ذهانة,male
Zahara,ظهرا,female
Zahauddin,زهدين,male
Zahbia,ذهبية,female
Zaheel,زحل,male
Zaheen,ذحين,female
Zaheena,ذحين,female
Zaheer,زهير,male
Zaheer-Ud-Dawlah,زهيرددولة,male
Zaheer-Uddin,زهيردن,male
Zaheera,زهير,female
Zaheeraa,زهراء,female
Zaheerah,زهيرة,female
Zahhaak,زهق,male
Zahi,زاهي,male
Zahia,زاهية,female
Zahian,ذحين,female
Zahid,زهيد,male
Zahida,زهيدة,female
Zahida-Bano,زهيدبنه,female
Zahida-Sultana,زهيدصلتن,female
Zahidah,زهيده,female
Zahil,زحل,male
Zahin,ذحين,male
Zahir,ظاهر,female
Zahira,زهيرة,female
Zahirah,زهره,female
Zahirul-Haq,زهيرلهق,male
Zahl,زحل,male
Zahoor,زهور,male
Zahou,زهو,female
Zahra,زهرة,female
Zahraa,زهراء,female
Zahrah,زهره,female
Zahran,زهران,male
Zahri,زهري,male
Zahriyyah,زهريه,female
Zahrun,زهرون,male
Zahuk,زهق,male
Zahun,ذهن,male
Zahur,زهور,male
Zahwah,زهوه,female
Zahyaa,زاهيا,female
Zahyan,ذحين,male
Zaib,ذيب,female
Zaiba,زيبا,female
Zaid,زيد,male
Zaida,زائدة,female
Zaidan,زيدان,male
Zaiden,,male
Zaidi,زيدي,male
Zaidun,زيدون,male
Zaifullah,زيفلله,male
Zaigham,زغم,female
Zaighama,زغما,female
Zaighum,زغم,male
Zaim,زعيم,male
Zaim-Uddin,زيمدن,male
Zaima,زيما,female
Zain,زين,female
Zain-Uddin,زندين,male
Zaina,زينة,female
Zainab,زينب,female
Zainabah,ذنبه,female
Zainba,زينب,female
Zair,زائر,male
Zaira,زائرا,female
Zairah,زائره,female
Zaire,,male
Zaiton,زيتون,female
Zaitoon,زيتون,female
Zaitoona,زيتونة,female
Zaitun,زيتون,female
Zaituna,زيتونة,female
Zajil,زاجل,male
Zaka,زكى,male
Zakaa,ذكاء,female
Zakar,ذكر,male
Zakaria,زكريا,male
Zakariya,زكريا,male
Zakariyah,ذكريه,male
Zakariyya,زكريا,male
Zakary,,male
Zakat,زكاة,female
Zakawan,ذكوان,male
Zakawat,زقوت,female
Zakhif,ذخيف,male
Zakhira,ذخيرة,female
Zaki,زكي,male
Zaki-Uddin,زكيدن,male
Zakia,زكية,female
Zakiah,زكيه,female
Zakir,ذكر,male
Zakir-Uddin,زاكيرودن,male
Zakir-Ullah,زاكيرولله,male
Zakira,ذاكرة,female
Zakirah,ذكره,female
Zakirul-Islam,زاكيرولسلم,male
Zakiy,زكي,male
Zakiya,زكية,female
Zakiyaa,زاكيا,female
Zakiyah,زكيه,female
Zakiyy,زكي,male
Zakiyya,زكية,female
Zakiyyah,زكيه,female
Zakoor,ذكور,male
Zakou,ذاك,male
Zakwan,ذكوان,male
Zaky,زكي,male
Zal,زال,male
Zala,زالا,female
Zaland,زيلاند,male
Zalanda,زيلندا,female
Zaleeq,زليق,male
Zalfa,زلفى,female
Zalmay,زلماي,male
Zalool,ذلول,male
Zaluj,زعلج,female
Zamaair,ذمار,female
Zamaam,زمام,male
Zamaan,زمان,male
Zamaar,ذمار,male
Zaman,زمان,male
Zamaneh,زمانه,female
Zamda,زمدا,female
Zameel,زميل,male
Zameela,زميلة,female
Zameelah,زميله,female
Zameena,زمين,female
Zameer,زمر,male
Zami,ظامي,male
Zamiir,زمر,male
Zamil,زميل,male
Zamila,زميلة,female
Zamin,زمن,male
Zaminah,زمينه,female
Zamir,زمر,male
Zamir-Uddin,زمردن,male
Zamira,زمرة,female
Zaml,زامل,male
Zamr,زمر,male
Zamrud,زمرد,female
Zamurad,زمرد,male
Zamurah,زمرة,male
Zamurd,زمرد,female
Zamzam,زمزم,male
Zana,,female
Zanbaqi,زنبق,female
Zander,,male
Zandra,,female
Zane,زان,female
Zanera,زنرا,female
Zaniah,زانيه,female
Zaniyah,,female
Zanubiya,زنوبيا,female
Zanurah,ذنورة,female
Zanyah,زانيه,female
Zaqawat,زقوت,female
Zar,زار,male
Zara,زارا,female
Zaraafat,زرافات,male
Zaraan,زعران,male
Zarab,زارب,female
Zarafat,زرافات,female
Zarafshan,زرافشا,female
Zarak,زرق,male
Zaram,زرام,male
Zarang,زارنج,male
Zarar,زرار,male
Zaray,زري,female
Zarbaha,ذربه,female
Zarbat,ذربة,male
Zardab,زردب,male
Zardasht,زردشت,male
Zareeb,زارب,male
Zareef,ظريف,male
Zareefa,ظريفة,female
Zareen,زرين,female
Zareena,زارنا,female
Zareenah,زرناه,female
Zareer,زارئر,male
Zareera,زارئرا,female
Zareesh,زريش,female
Zarf,ظرف,male
Zarfaat,ذرفت,female
Zargar,زرجر,male
Zargham,زرغم,male
Zarghama,زرغما,female
Zarghun,زرغن,male
Zarghuna,زرغنا,female
Zargonaa,زرجناء,female
Zargoon,زرج,female
Zargoona,زرجنا,female
Zargul,زرجل,female
Zarhawar,زرهور,male
Zarhgay,زارهج,male
Zari,زري,male
Zaria,ذرية,female
Zariah,,female
Zarif,ظريف,male
Zarifa,ظريفة,female
Zarifah,ظريفه,female
Zarim,زريم,male
Zarin,زرين,female
Zarina,زرعنا,female
Zariya,ذرية,female
Zariyah,ذريه,female
Zariyan,زارعين,male
Zarka,زرقا,female
Zarkanay,زرقان,male
Zarlesh,زرلش,male
Zarma,زرما,female
Zarmast,زرمسة,male
Zarmina,زرمنا,female
Zarnab,زارناب,female
Zarola,زرلا,female
Zaroon,زر,male
Zarq,زرق,male
Zarqa,زرقا,female
Zarqa-Bano,زرقابنه,female
Zarqa-Habiba,زرقهببة,female
Zarqa-Sultana,زرقاسلتن,female
Zarqaa,زرقاء,female
Zarra,زارا,female
Zarrah,زاره,female
Zarrar,زرار,male
Zartaj,زارتج,female
Zartash,زارتش,male
Zaryab,زرياب,female
Zaryan,زرين,female
Zaufishan,زافيشا,female
Zaumar,ذمار,male
Zauq,ذوق,male
Zavian,زافين,male
Zavier,زفير,male
Zaviyar,زفير,male
Zawaad,زواد,male
Zawal,زوال,female
Zawala,زوالا,female
Zawar,زوار,male
Zaweel,زويل,male
Zaweela,زويلة,female
Zawiya,زاوية,female
Zawqi,ذوقي,male
Zawri,زوري,male
Zayaam,زعيم,male
Zayaan,زيان,female
Zayan,زين,male
Zayana,زينة,female
Zayanaa,زينا,female
Zayb,ذيب,male
Zayba,زيبا,female
Zayd,زايد,male
Zayda,زايد,female
Zaydan,زيدان,male
Zayden,,male
Zayed,زايد,male
Zayef,زيف,male
Zayer,زاير,male
Zayid,زايد,male
Zayir,زاير,male
Zayirah,زيره,female
Zayn,زين,male
Zayna,زينا,female
Zaynab,زينب,female
Zaynah,زينه,female
Zayne,,male
Zaynul-Abidin,زينلبدن,male
Zaytoon,زيتون,male
Zaytoonah,زيتونه,female
Zayyan,زين,male
Zayyat,زيت,male
Zeb,زب,male
Zeba,زبى,female
Zebadiyah,زبديه,male
Zebulon,,male
Zechariah,,male
Zed,,male
Zeeana,زينة,female
Zeeb,ذيب,female
Zeebaq,زيبق,male
Zeena,زينة,female
Zeenaat,زينات,female
Zeenah,زينه,female
Zeenat,زينة,female
Zeeshah,زشة,male
Zeeshan,زشا,male
Zeeya,زيي,female
Zehab,ذهب,male
Zehak,زهق,female
Zehba,ذهبى,female
Zehn,ذهن,male
Zehna,ذهنى,female
Zehra,زهرة,female
Zeifa,زيفا,female
Zeinab,زينب,female
Zeke,,male
Zela,,female
Zelda,,female
Zelia,,female
Zella,,female
Zelma,,female
Zelpha,,female
Zemar,ذمار,male
Zena,,female
Zenas,,male
Zenia,زنية,female
Zeno,,male
Zenobia,,female
Zerada,زردة,female
Zerah,ذره,female
Zerina,زرعنا,female
Zerlinda,زرلندا,female
Zeta,,female
Zetta,,female
Zettie,,female
Zewar,زوار,female
Zeyad,زياد,male
Zeynep,زينب,female
Zgard,زغرد,male
Zhaahir,زهيهر,male
Zhaahirah,زهيهرة,female
Zhabyun,ذهبين,male
Zhafeerah,زحفيرة,female
Zhafir,زحفير,male
Zhaheerah,زهيهرة,female
Zhahiir,زهيهر,male
Zhala,زحلة,female
Zhalah,زحلة,male
Zhalai,زحل,female
Zhalay,زحل,female
Zhaleh,زحله,female
Zhane,,female
Zharf,زهرف,male
Zharif,زهريف,male
Zhasman,زحزما,female
Zhasmin,زحزمن,female
Zheela,زحلة,female
